yaw,pitch,roll,voltage,temperature,time
-8.68,-0.95,-1.14,2.46,74.36,20503
-8.85,-0.89,-1.31,2.37,74.36,20539
-9.15,-0.97,-1.22,2.44,74.36,20576
-9.39,-1.03,-1.06,2.35,74.36,20613
-9.53,-1.06,-0.95,2.45,74.36,20649
-9.67,-0.94,-0.88,2.41,74.36,20688
-9.78,-0.73,-0.94,2.50,74.36,20726
-9.85,-0.67,-0.93,2.42,74.36,20761
-9.92,-0.44,-0.80,2.48,74.36,20800
-10.02,-0.19,-0.91,2.42,74.36,20837
-10.11,-0.14,-0.99,2.48,74.36,20876
-10.20,-0.08,-0.91,2.39,74.36,20911
-10.43,-0.03,-0.91,2.47,74.36,20954
-10.61,-0.21,-0.92,2.39,74.36,20990
-10.89,-0.39,-0.90,2.44,74.36,21030
-11.07,-0.38,-0.97,2.36,74.36,21069
-11.28,-0.34,-1.06,2.46,74.36,21106
-11.39,-0.18,-1.00,2.41,74.18,21145
-11.43,-0.13,-0.92,2.49,74.36,21182
-11.50,-0.17,-0.85,2.37,74.36,21222
-11.55,-0.33,-0.82,2.47,74.36,21261
-11.59,-0.45,-0.85,2.40,74.18,21299
-11.62,-0.47,-0.79,2.45,74.36,21338
-11.67,-0.48,-0.88,2.39,74.36,21377
-11.72,-0.06,-1.01,2.46,74.36,21419
-11.78,0.10,-0.88,2.38,74.36,21456
-11.95,0.10,-0.73,2.44,74.36,21516
-12.04,0.10,-0.75,2.37,74.36,21552
-12.16,-0.09,-0.60,2.46,74.36,21589
-12.24,-0.24,-0.64,2.42,74.18,21626
-12.24,-0.35,-0.62,2.48,74.36,21661
-12.26,-0.25,-0.40,2.40,74.36,21698
-12.36,-0.25,-0.52,2.50,74.36,21735
-12.44,-0.34,-0.84,2.41,74.36,21771
-12.52,-0.08,-1.01,2.47,74.36,21809
-12.54,0.04,-0.60,2.39,74.36,21846
-12.57,0.07,-0.42,2.46,74.36,21882
-12.59,0.14,-0.70,2.39,74.36,21918
-12.56,0.41,-0.78,2.44,74.36,21958
-12.56,0.80,-0.74,2.39,74.36,21996
-12.50,1.12,-0.82,2.48,74.36,22032
-12.40,1.28,-0.59,2.40,74.36,22069
-12.36,1.10,-0.28,2.47,74.36,22105
-12.39,0.88,-0.33,2.40,74.36,22142
-12.51,0.61,-0.71,2.46,74.36,22179
-12.66,0.41,-0.84,2.40,74.36,22214
-12.74,0.51,-0.92,2.60,74.36,22251
-12.77,0.50,-0.65,2.21,74.36,22288
-12.81,0.50,-0.56,2.40,74.36,22324
-12.87,0.59,-0.66,2.37,74.36,22361
-12.93,0.64,-0.81,2.43,74.36,22398
-13.01,0.53,-0.88,2.38,74.36,22434
-13.09,0.34,-0.77,2.47,74.36,22471
-13.07,0.26,-0.71,2.38,74.36,22512
-13.14,0.20,-0.88,2.46,74.36,22549
-13.20,0.10,-1.15,2.39,74.36,22585
-13.27,-0.00,-1.25,2.45,74.36,22622
-13.35,-0.09,-1.03,2.42,74.36,22660
-13.34,-0.14,-0.72,2.46,74.36,22698
-13.29,-0.05,-0.53,2.40,74.36,22736
-13.22,-0.08,-0.60,2.46,74.36,22775
-13.21,-0.18,-0.83,2.39,74.36,22813
-13.23,-0.35,-0.86,2.48,74.36,22852
-13.21,-0.29,-0.99,2.39,74.36,22890
-13.14,-0.19,-0.99,2.46,74.36,22929
-13.12,-0.24,-1.09,2.40,74.36,22966
-13.10,-0.27,-1.10,2.47,74.36,23006
-12.98,-0.12,-0.95,2.38,74.36,23042
-12.85,0.21,-0.92,2.47,74.36,23083
-12.65,0.52,-1.02,2.38,74.36,23121
-12.59,0.56,-1.20,2.47,74.36,23156
-12.60,0.40,-1.32,2.37,74.36,23195
-12.72,0.28,-1.38,2.43,74.36,23232
-12.91,0.06,-1.56,2.35,74.36,23270
-13.09,0.10,-1.74,2.44,74.36,23306
-13.37,0.49,-2.03,2.37,74.36,23345
-13.83,0.74,-2.20,2.47,74.36,23382
-14.35,0.78,-2.06,2.42,74.36,23420
-14.70,0.73,-1.91,2.50,74.36,23457
-14.91,0.45,-1.66,2.41,74.36,23494
-14.95,-0.19,-1.59,2.48,74.18,23532
-14.82,-0.63,-1.67,2.38,74.36,23574
-14.57,-0.92,-1.66,2.47,74.36,23611
-14.36,-1.20,-1.62,2.40,74.36,23647
-14.04,-1.35,-1.55,2.47,74.36,23686
-13.69,-1.07,-1.46,2.39,74.36,23725
-13.34,-0.83,-1.37,2.46,74.36,23763
-13.03,-0.75,-1.29,2.39,74.36,23802
-12.79,-0.79,-1.25,2.48,74.36,23841
-12.65,-0.87,-1.26,2.40,74.36,23877
-12.49,-1.11,-1.19,2.45,74.36,23917
-12.30,-1.48,-1.25,2.39,74.36,23955
-12.04,-1.83,-1.38,2.46,74.36,23994
-11.74,-2.10,-1.18,2.39,74.36,24032
-11.41,-2.24,-0.95,2.47,74.36,24071
-11.17,-2.30,-1.01,2.40,74.36,24106
-10.96,-2.36,-1.25,2.47,74.36,24148
-10.83,-2.45,-1.52,2.40,74.36,24187
-10.76,-2.55,-1.53,2.46,74.36,24225
-10.67,-2.61,-1.56,2.38,74.36,24263
-10.56,-2.66,-1.66,2.46,74.36,24302
-10.45,-2.70,-1.68,2.38,74.36,24339
-10.24,-2.69,-1.61,2.47,74.36,24379
-9.96,-2.70,-1.60,2.39,74.36,24417
-9.56,-2.72,-1.45,2.46,74.54,24479
-9.37,-2.66,-1.64,2.40,74.36,24516
-9.28,-2.45,-1.83,2.47,74.36,24553
-9.25,-2.23,-1.84,2.39,74.36,24589
-9.23,-1.97,-1.77,2.47,74.36,24630
-9.16,-1.79,-1.83,2.40,74.36,24667
-9.08,-1.70,-1.83,2.47,74.36,24704
-9.00,-1.65,-1.77,2.40,74.36,24740
-8.86,-1.56,-1.75,2.46,74.36,24776
-8.74,-1.47,-1.75,2.39,74.36,24813
-8.68,-1.39,-1.79,2.47,74.36,24849
-8.62,-1.25,-1.90,2.39,74.36,24886
-8.55,-1.12,-1.93,2.47,74.36,24923
-8.51,-1.04,-1.87,2.39,74.36,24959
-8.48,-0.98,-1.84,2.46,74.36,24996
-8.49,-1.01,-1.95,2.38,74.36,25033
-8.51,-1.01,-2.02,2.45,74.36,25069
-8.55,-0.94,-2.01,2.38,74.36,25106
-8.57,-0.85,-1.98,2.46,74.36,25143
-8.57,-0.80,-2.02,2.40,74.36,25184
-8.57,-0.81,-2.03,2.47,74.36,25220
-8.55,-0.91,-2.01,2.39,74.36,25257
-8.51,-1.07,-1.96,2.46,74.36,25294
-8.46,-1.18,-1.94,2.38,74.36,25329
-8.39,-1.30,-1.92,2.46,74.36,25366
-8.35,-1.41,-1.90,2.38,74.36,25403
-8.34,-1.50,-1.87,2.46,74.36,25439
-8.35,-1.62,-1.87,2.38,74.36,25477
-8.39,-1.72,-1.89,2.46,74.36,25514
-8.45,-1.78,-1.91,2.38,74.36,25550
-8.52,-1.87,-1.92,2.46,74.36,25586
-8.60,-1.97,-1.94,2.39,74.36,25623
-8.63,-2.04,-1.95,2.46,74.36,25659
-8.66,-2.13,-1.97,2.38,74.36,25700
-8.65,-2.19,-1.95,2.46,74.36,25737
-8.62,-2.23,-1.94,2.39,74.36,25774
-8.60,-2.27,-1.92,2.47,74.36,25810
-8.58,-2.32,-1.92,2.39,74.36,25847
-8.59,-2.39,-1.92,2.47,74.36,25883
-8.59,-2.44,-1.93,2.39,74.36,25919
-8.61,-2.51,-1.94,2.46,74.36,25956
-8.62,-2.54,-1.94,2.39,74.36,25992
-8.62,-2.58,-1.93,2.47,74.36,26029
-8.61,-2.61,-1.92,2.39,74.36,26067
-8.61,-2.64,-1.93,2.47,74.36,26103
-8.60,-2.70,-1.92,2.39,74.36,26139
-8.60,-2.77,-1.92,2.46,74.36,26177
-8.60,-2.82,-1.92,2.40,74.36,26218
-8.58,-2.86,-1.91,2.47,74.36,26255
-8.58,-2.89,-1.92,2.39,74.36,26291
-8.58,-2.91,-1.92,2.46,74.36,26328
-8.59,-2.94,-1.91,2.38,74.36,26365
-8.59,-2.97,-1.91,2.46,74.36,26401
-8.60,-3.02,-1.92,2.38,74.36,26438
-8.61,-3.06,-1.92,2.46,74.36,26476
-8.62,-3.09,-1.92,2.39,74.36,26512
-8.62,-3.12,-1.92,2.46,74.36,26551
-8.62,-3.16,-1.93,2.39,74.36,26589
-8.61,-3.19,-1.92,2.48,74.36,26626
-8.61,-3.21,-1.92,2.41,74.36,26663
-8.59,-3.24,-1.91,2.52,74.36,26701
-8.68,-3.05,-1.97,2.46,74.36,26743
-9.02,-3.02,-1.98,2.51,74.36,26779
-9.58,-3.20,-2.12,2.43,74.36,26816
-10.13,-3.26,-2.30,2.50,74.36,26852
-10.92,-3.28,-2.61,2.42,74.36,26889
-11.59,-3.20,-2.77,2.50,74.36,26928
-12.02,-3.01,-2.72,2.42,74.36,26967
-12.21,-2.83,-2.64,2.51,74.36,27004
-12.39,-2.59,-2.21,2.42,74.36,27044
-12.63,-2.32,-1.88,2.51,74.36,27081
-12.98,-2.08,-1.85,2.43,74.36,27120
-13.41,-1.95,-1.90,2.51,74.36,27158
-13.82,-1.90,-1.93,2.43,74.36,27197
-14.06,-1.97,-1.87,2.50,74.36,27234
-14.19,-2.03,-1.84,2.43,74.36,27279
-13.78,-1.82,-1.80,2.50,74.36,27337
-13.32,-1.65,-1.61,2.37,74.36,27378
-12.93,-1.58,-1.50,2.42,74.36,27414
-12.42,-1.42,-1.54,2.34,74.36,27452
-11.94,-1.17,-1.60,2.43,74.36,27489
-11.64,-0.97,-1.56,2.36,74.36,27525
-11.29,-0.77,-1.65,2.46,74.36,27562
-10.96,-0.65,-1.91,2.39,74.36,27600
-10.67,-0.56,-2.02,2.47,74.36,27635
-10.17,-0.35,-1.97,2.43,74.36,27672
-9.53,-0.13,-1.79,2.52,74.36,27709
-8.90,0.03,-1.77,2.47,74.36,27746
-7.79,0.30,-2.08,2.54,74.36,27783
-6.39,0.72,-2.39,2.45,74.36,27823
-4.68,1.21,-2.63,2.50,74.36,27860
-3.24,1.57,-2.75,2.42,74.36,27896
-1.17,2.02,-3.02,2.49,74.36,27932
1.03,2.39,-3.36,2.41,74.36,27969
2.70,2.61,-3.48,2.49,74.36,28005
4.99,2.71,-3.58,2.40,74.36,28042
7.41,2.68,-3.49,2.47,74.36,28079
9.25,2.68,-3.51,2.40,74.36,28115
11.66,2.63,-3.84,2.48,74.36,28152
14.05,2.51,-4.21,2.39,74.36,28188
15.84,2.43,-4.05,2.47,74.36,28224
18.11,2.40,-3.23,2.38,74.36,28261
20.18,2.40,-2.77,2.46,74.36,28299
21.54,2.43,-2.72,2.38,74.36,28335
23.00,2.64,-2.68,2.45,74.36,28375
24.08,2.86,-2.95,2.39,74.36,28412
25.09,3.05,-2.98,2.47,74.36,28450
25.76,3.23,-2.72,2.40,74.36,28484
26.50,3.48,-2.53,2.47,74.36,28521
27.05,3.66,-2.68,2.40,74.36,28557
27.80,4.11,-3.45,2.47,74.36,28594
28.59,4.75,-4.38,2.38,74.36,28632
29.31,5.41,-4.67,2.44,74.36,28668
30.39,6.46,-4.37,2.38,74.36,28705
31.42,7.42,-3.75,2.46,74.36,28741
32.10,7.86,-3.50,2.40,74.36,28777
32.89,8.10,-3.71,2.47,74.36,28814
33.61,7.93,-4.24,2.39,74.36,28851
34.15,7.68,-4.50,2.50,74.36,28887
34.87,7.32,-4.37,2.40,74.36,28928
35.61,7.08,-3.86,2.45,74.36,28965
36.36,6.83,-3.56,2.38,74.36,29001
36.92,6.64,-3.67,2.47,74.36,29037
37.69,6.40,-3.98,2.38,74.36,29074
38.44,6.36,-3.98,2.43,74.36,29111
38.93,6.42,-3.94,2.33,74.36,29147
39.54,6.47,-3.93,2.40,74.36,29184
40.14,6.53,-4.07,2.32,74.36,29221
40.59,6.58,-4.23,2.42,74.36,29256
41.17,6.65,-4.34,2.36,74.36,29293
41.72,6.70,-4.17,2.46,74.36,29331
42.11,6.74,-3.99,2.39,74.36,29367
42.56,6.83,-3.87,2.47,74.36,29404
42.89,6.90,-3.96,2.41,74.36,29444
43.10,6.97,-4.07,2.48,74.36,29482
43.19,7.03,-4.10,2.41,74.36,29517
43.18,7.07,-4.03,2.49,74.36,29553
43.05,7.03,-3.92,2.44,74.36,29589
42.79,6.90,-3.83,2.53,74.36,29626
42.53,6.78,-3.90,2.45,74.36,29664
42.30,6.74,-3.95,2.50,74.36,29700
41.92,6.71,-3.94,2.42,74.36,29737
41.51,6.57,-3.87,2.48,74.36,29774
41.18,6.45,-3.83,2.39,74.36,29809
40.69,6.38,-3.81,2.46,74.36,29846
40.18,6.33,-3.75,2.36,74.36,29883
39.89,6.38,-3.67,2.42,74.36,29919
39.66,6.52,-3.60,2.34,74.36,29956
39.63,6.65,-3.38,2.43,74.54,29997
39.69,6.73,-3.11,2.36,74.36,30034
39.72,6.78,-2.95,2.45,74.36,30070
39.57,6.83,-2.92,2.40,74.36,30106
39.27,6.93,-2.89,2.50,74.36,30143
38.65,7.09,-2.82,2.49,74.54,30201
37.72,7.09,-2.84,2.54,74.36,30243
36.97,6.89,-2.84,2.45,74.36,30278
35.88,6.82,-2.97,2.50,74.36,30315
35.04,6.63,-2.79,2.42,74.36,30351
34.05,6.36,-2.56,2.50,74.36,30388
33.37,6.26,-2.54,2.41,74.36,30425
32.88,6.10,-2.57,2.48,74.36,30461
32.21,5.91,-2.57,2.39,74.36,30498
31.68,5.72,-2.38,2.45,74.36,30534
31.37,5.55,-2.21,2.37,74.36,30575
31.31,5.47,-2.11,2.44,74.36,30611
31.56,5.29,-1.88,2.35,74.54,30648
32.03,5.06,-1.53,2.40,74.36,30685
32.43,4.85,-1.24,2.32,74.36,30721
32.90,4.61,-1.02,2.45,74.36,30758
33.24,4.40,-0.98,2.42,74.36,30796
33.39,4.24,-1.01,2.50,74.36,30831
33.36,4.06,-0.97,2.44,74.36,30868
33.07,4.03,-0.95,2.50,74.36,30905
32.70,4.05,-1.11,2.40,74.36,30941
32.04,4.03,-1.37,2.47,74.54,30978
31.53,4.11,-1.56,2.40,74.36,31015
31.29,4.21,-1.65,2.47,74.36,31050
31.09,4.34,-1.62,2.40,74.36,31091
30.95,4.41,-1.56,2.46,74.54,31128
30.81,4.33,-1.66,2.39,74.36,31165
30.69,4.19,-1.74,2.46,74.36,31201
30.56,4.06,-1.75,2.39,74.54,31238
30.43,3.94,-1.72,2.46,74.36,31275
30.41,3.86,-1.71,2.38,74.36,31311
30.55,3.84,-1.74,2.46,74.36,31347
30.77,3.83,-1.68,2.38,74.54,31383
31.31,3.82,-1.43,2.46,74.54,31420
32.06,3.90,-1.20,2.39,74.36,31457
32.60,4.05,-1.05,2.47,74.36,31493
33.03,4.32,-0.86,2.39,74.36,31530
32.93,4.56,-0.84,2.46,74.36,31567
32.61,4.67,-0.98,2.39,74.54,31602
32.09,4.80,-1.23,2.47,74.36,31643
31.68,4.96,-1.36,2.38,74.36,31680
31.54,5.06,-1.31,2.46,74.36,31717
31.66,5.08,-1.27,2.38,74.36,31753
31.94,5.08,-1.23,2.45,74.36,31790
32.19,5.09,-1.10,2.37,74.36,31827
32.27,5.07,-1.02,2.44,74.54,31863
32.14,4.97,-1.04,2.37,74.54,31899
31.70,4.65,-1.15,2.44,74.54,31937
31.30,4.40,-1.30,2.35,74.36,31973
30.85,4.17,-1.50,2.43,74.36,32010
30.58,4.21,-1.55,2.35,74.36,32047
30.52,4.31,-1.54,2.44,74.36,32083
30.43,4.41,-1.55,2.37,74.36,32120
30.30,4.30,-1.54,2.45,74.36,32161
30.15,4.08,-1.59,2.38,74.36,32197
30.11,3.89,-1.65,2.46,74.36,32233
30.19,3.68,-1.63,2.42,74.36,32270
30.40,3.53,-1.51,2.50,74.36,32307
30.57,3.49,-1.46,2.42,74.54,32343
30.77,3.58,-1.40,2.49,74.36,32380
30.95,3.75,-1.36,2.40,74.36,32415
31.21,4.08,-1.28,2.72,74.36,32452
31.36,4.37,-1.21,2.32,74.36,32489
31.36,4.46,-1.19,2.42,74.36,32525
31.25,4.37,-1.27,2.37,74.54,32562
31.05,4.16,-1.35,2.45,74.36,32600
30.96,4.04,-1.35,2.38,74.36,32636
31.00,4.06,-1.33,2.46,74.36,32673
31.12,4.17,-1.28,2.39,74.36,32712
31.22,4.19,-1.23,2.47,74.36,32750
31.23,4.09,-1.22,2.37,74.36,32785
31.09,3.82,-1.20,2.47,74.36,32823
30.91,3.62,-1.26,2.40,74.36,32860
30.76,3.59,-1.37,2.47,74.36,32896
30.56,3.67,-1.41,2.40,74.54,32933
30.37,3.91,-1.31,2.48,74.36,32969
30.20,4.09,-1.24,2.40,74.36,33005
29.81,4.17,-1.30,2.49,74.36,33064
29.51,4.09,-1.41,2.42,74.36,33105
29.22,3.93,-1.39,2.48,74.54,33142
29.04,3.79,-1.27,2.40,74.36,33177
28.85,3.67,-1.12,2.48,74.36,33214
28.64,3.50,-1.07,2.40,74.54,33251
28.36,3.29,-1.02,2.48,74.36,33292
28.10,3.12,-0.97,2.39,74.36,33327
27.77,2.91,-0.95,2.49,74.36,33365
27.49,2.65,-0.99,2.41,74.54,33402
27.34,2.45,-1.01,2.47,74.36,33437
27.13,2.23,-0.97,2.40,74.36,33474
26.98,2.02,-0.85,2.48,74.36,33511
26.89,1.91,-0.79,2.39,74.36,33547
26.75,1.73,-0.79,2.47,74.36,33584
26.57,1.44,-0.86,2.40,74.36,33621
26.42,1.16,-0.88,2.47,74.36,33657
26.22,0.79,-0.89,2.40,74.36,33693
26.07,0.35,-0.89,2.47,74.54,33730
26.03,0.00,-0.85,2.39,74.36,33766
26.04,-0.44,-0.78,2.47,74.36,33807
26.05,-0.88,-0.77,2.38,74.36,33844
26.05,-1.27,-0.78,2.45,74.54,33882
26.07,-1.43,-0.79,2.38,74.36,33918
26.15,-1.47,-0.80,2.46,74.54,33955
26.27,-1.46,-0.79,2.38,74.36,33991
26.34,-1.43,-0.75,2.46,74.36,34027
26.38,-1.45,-0.71,2.39,74.54,34064
26.34,-1.59,-0.80,2.46,74.54,34101
26.33,-1.69,-0.88,2.39,74.36,34138
26.38,-1.67,-0.86,2.48,74.36,34175
26.47,-1.52,-0.70,2.40,74.36,34212
26.57,-1.33,-0.65,2.48,74.36,34247
26.64,-1.18,-0.70,2.42,74.36,34284
26.56,-1.19,-0.79,2.49,74.36,34322
26.38,-1.08,-0.83,2.41,74.54,34363
26.21,-0.88,-0.80,2.48,74.36,34399
25.90,-0.57,-0.86,2.41,74.36,34436
25.50,-0.10,-0.97,2.48,74.36,34473
25.20,0.31,-1.06,2.41,74.36,34509
24.77,0.88,-1.18,2.48,74.36,34545
24.37,1.56,-1.24,2.40,74.36,34583
24.06,2.08,-1.07,2.48,74.36,34619
23.62,2.73,-0.57,2.40,74.36,34656
22.99,3.24,-0.05,2.46,74.54,34693
22.39,3.51,0.19,2.39,74.36,34729
21.52,3.77,0.12,2.47,74.54,34766
20.68,3.93,-0.21,2.40,74.36,34802
20.19,4.11,-0.44,2.47,74.36,34838
19.73,4.42,-0.48,2.39,74.36,34879
19.34,4.51,-0.18,2.46,74.54,34916
18.87,4.35,-0.14,2.39,74.36,34953
18.48,4.17,-0.39,2.47,74.36,34989
17.90,3.92,-0.68,2.40,74.54,35026
17.27,3.70,-0.78,2.48,74.36,35064
16.84,3.52,-0.83,2.39,74.36,35099
16.44,3.11,-0.85,2.47,74.54,35136
16.26,2.76,-0.81,2.40,74.54,35173
16.26,2.48,-0.77,2.47,74.36,35209
16.41,2.07,-0.72,2.40,74.36,35246
16.72,1.66,-0.53,2.47,74.36,35283
17.06,1.59,-0.32,2.39,74.36,35319
17.54,1.79,-0.11,2.48,74.36,35355
17.84,1.90,-0.03,2.40,74.36,35391
18.08,1.52,-0.04,2.47,74.54,35433
17.95,0.92,-0.04,2.37,74.36,35469
17.57,-0.13,-0.10,2.47,74.54,35506
17.13,-1.30,-0.27,2.39,74.54,35544
16.75,-2.24,-0.37,2.46,74.36,35580
16.28,-3.48,-0.47,2.40,74.54,35617
16.00,-4.31,-0.50,2.47,74.36,35652
15.76,-5.17,-0.49,2.41,74.54,35689
15.68,-5.64,-0.44,2.48,74.36,35726
15.73,-5.73,-0.37,2.40,74.36,35762
15.96,-5.51,-0.28,2.47,74.36,35799
16.31,-4.94,-0.15,2.39,74.54,35837
16.61,-4.29,-0.07,2.45,74.36,35873
17.07,-3.05,-0.12,2.40,74.36,35931
16.81,-2.95,-0.25,2.46,74.36,36054
16.59,-2.74,-0.48,2.39,74.54,36144
16.60,-2.65,-0.44,2.46,74.54,36180
16.63,-2.53,-0.39,2.39,74.36,36217
16.66,-2.44,-0.39,2.46,74.36,36252
16.67,-2.35,-0.44,2.39,74.36,36289
16.63,-2.36,-0.46,2.46,74.36,36326
16.62,-2.43,-0.45,2.38,74.36,36362
16.65,-2.47,-0.46,2.46,74.36,36399
16.69,-2.33,-0.48,2.39,74.36,36436
16.69,-2.05,-0.48,2.47,74.54,36472
16.63,-1.68,-0.48,2.39,74.36,36508
16.52,-1.43,-0.50,2.46,74.36,36546
16.47,-1.26,-0.55,2.39,74.36,36582
16.45,-1.11,-0.64,2.47,74.54,36639
16.43,-1.54,-0.60,2.38,74.54,36676
16.41,-2.06,-0.56,2.46,74.36,36712
16.47,-2.49,-0.59,2.39,74.36,36749
16.66,-2.35,-0.66,2.46,74.36,36786
16.83,-2.06,-0.62,2.40,74.36,36822
16.94,-1.81,-0.45,2.47,74.36,36859
16.89,-1.83,-0.37,2.39,74.36,36894
16.72,-2.16,-0.52,2.46,74.54,36931
16.56,-2.57,-0.74,2.38,74.36,36968
16.54,-2.66,-0.77,2.46,74.54,37004
16.61,-2.35,-0.69,2.41,74.36,37041
16.63,-2.18,-0.60,2.47,74.36,37079
16.49,-2.50,-0.60,2.38,74.36,37115
16.18,-3.29,-0.69,2.48,74.54,37155
15.97,-4.01,-0.95,2.41,74.36,37191
15.83,-4.69,-1.14,2.49,74.54,37229
15.78,-5.13,-1.18,2.41,74.36,37265
15.78,-5.57,-1.15,2.48,74.36,37302
15.83,-5.56,-1.07,2.40,74.36,37339
15.94,-5.21,-0.96,2.46,74.36,37375
16.25,-4.31,-0.78,2.39,74.36,37412
16.62,-3.38,-0.58,2.46,74.36,37448
16.81,-3.02,-0.42,2.38,74.36,37484
16.78,-2.91,-0.33,2.46,74.36,37521
16.49,-2.98,-0.49,2.39,74.36,37558
16.29,-3.03,-0.69,2.46,74.54,37594
16.12,-3.05,-0.84,2.40,74.54,37631
16.09,-3.03,-0.73,2.46,74.36,37669
16.12,-2.89,-0.62,2.39,74.54,37710
16.15,-2.73,-0.64,2.47,74.54,37745
16.22,-2.52,-0.71,2.40,74.36,37782
16.29,-2.44,-0.70,2.47,74.36,37819
16.36,-2.46,-0.63,2.39,74.54,37855
16.46,-2.45,-0.59,2.46,74.54,37892
16.55,-2.35,-0.60,2.39,74.54,37929
16.64,-2.27,-0.62,2.47,74.36,37965
16.73,-2.09,-0.60,2.40,74.54,38001
16.78,-1.90,-0.61,2.47,74.36,38039
16.78,-1.81,-0.63,2.39,74.36,38075
16.75,-1.74,-0.65,2.47,74.54,38112
16.73,-1.74,-0.64,2.39,74.36,38148
16.75,-1.80,-0.63,2.47,74.54,38185
16.81,-1.74,-0.62,2.39,74.54,38225
16.91,-1.53,-0.66,2.47,74.36,38262
16.96,-1.26,-0.67,2.40,74.36,38297
17.02,-0.80,-0.81,2.47,74.36,38334
17.10,-0.27,-0.95,2.38,74.36,38371
17.19,0.16,-0.97,2.47,74.36,38407
17.41,0.74,-0.88,2.40,74.54,38444
17.64,1.18,-0.79,2.48,74.54,38482
17.76,1.31,-0.77,2.40,74.36,38518
17.89,1.21,-0.91,2.47,74.54,38554
18.00,0.89,-1.11,2.40,74.54,38591
18.09,0.50,-1.16,2.48,74.54,38627
18.20,-0.05,-1.06,2.40,74.54,38664
18.32,-0.54,-0.91,2.47,74.54,38701
18.37,-0.88,-0.89,2.39,74.54,38742
18.43,-0.97,-0.92,2.47,74.36,38778
18.60,-0.84,-0.97,2.39,74.54,38814
18.80,-0.57,-0.93,2.47,74.36,38851
18.97,-0.45,-0.89,2.39,74.36,38887
19.20,-0.61,-1.02,2.46,74.54,38945
19.41,-0.88,-1.14,2.39,74.54,38985
19.62,-0.89,-1.03,2.47,74.54,39023
19.76,-0.62,-0.88,2.38,74.36,39058
19.87,-0.08,-0.92,2.47,74.54,39096
19.92,0.47,-1.22,2.39,74.36,39133
20.00,0.83,-1.44,2.48,74.36,39169
20.14,1.16,-1.41,2.39,74.36,39206
20.27,1.24,-1.08,2.47,74.54,39242
20.30,1.08,-0.88,2.39,74.36,39278
20.29,0.58,-0.92,2.48,74.36,39318
20.22,-0.19,-1.20,2.41,74.36,39355
20.09,-0.92,-1.21,2.47,74.54,39392
20.01,-1.22,-1.05,2.39,74.36,39428
19.93,-1.62,-0.98,2.47,74.54,39465
19.91,-1.82,-1.16,2.40,74.36,39503
19.93,-2.15,-1.19,2.47,74.36,39538
19.87,-2.82,-1.07,2.39,74.36,39575
19.84,-3.50,-1.04,2.46,74.54,39612
19.90,-3.93,-1.06,2.40,74.36,39648
20.13,-4.46,-1.04,2.47,74.54,39685
20.30,-4.78,-1.00,2.40,74.36,39721
20.42,-4.93,-1.03,2.47,74.54,39758
20.46,-4.75,-1.14,2.40,74.54,39794
20.51,-4.35,-1.14,2.47,74.54,39835
20.58,-3.97,-1.04,2.39,74.36,39871
20.69,-3.50,-0.72,2.47,74.54,39908
20.70,-3.37,-0.58,2.39,74.36,39945
20.60,-3.47,-0.72,2.47,74.54,39981
20.40,-3.68,-0.98,2.39,74.54,40018
20.22,-3.66,-0.99,2.46,74.54,40055
20.16,-3.44,-0.93,2.39,74.36,40090
20.15,-3.12,-0.93,2.47,74.54,40127
20.13,-2.95,-0.98,2.39,74.36,40164
20.09,-2.91,-0.98,2.45,74.54,40200
20.03,-2.90,-0.97,2.38,74.54,40237
20.06,-2.97,-0.97,2.46,74.54,40274
20.11,-3.07,-0.99,2.39,74.36,40310
20.15,-3.13,-0.95,2.47,74.36,40350
20.14,-3.08,-0.91,2.39,74.36,40387
20.12,-2.95,-0.95,2.47,74.54,40424
20.09,-2.87,-0.99,2.39,74.54,40460
20.06,-2.82,-1.00,2.46,74.54,40497
20.06,-2.88,-0.96,2.39,74.54,40535
20.09,-2.95,-0.96,2.47,74.54,40570
20.13,-3.04,-0.96,2.40,74.54,40607
20.14,-3.08,-0.94,2.47,74.54,40644
20.13,-3.05,-0.93,2.39,74.36,40680
20.11,-2.94,-0.95,2.47,74.54,40717
20.09,-2.86,-0.96,2.40,74.54,40753
20.09,-2.81,-0.97,2.47,74.54,40790
20.10,-2.85,-0.95,2.39,74.54,40827
20.13,-2.93,-0.94,2.47,74.54,40868
20.15,-2.99,-0.93,2.40,74.36,40903
20.15,-3.03,-0.93,2.47,74.54,40940
20.14,-3.00,-0.94,2.40,74.54,40977
20.12,-2.94,-0.95,2.48,74.54,41013
20.11,-2.87,-0.96,2.39,74.36,41050
20.10,-2.84,-0.97,2.47,74.54,41087
20.11,-2.86,-0.95,2.39,74.36,41123
20.13,-2.91,-0.94,2.46,74.54,41161
20.15,-2.96,-0.93,2.40,74.54,41198
20.15,-2.97,-0.93,2.47,74.36,41236
20.15,-2.95,-0.93,2.39,74.36,41272
20.14,-2.89,-0.94,2.47,74.36,41311
20.14,-2.87,-0.94,2.39,74.54,41348
20.14,-2.87,-0.94,2.47,74.54,41386
20.15,-2.90,-0.94,2.39,74.36,41427
20.15,-2.92,-0.93,2.48,74.36,41463
20.15,-2.93,-0.93,2.40,74.54,41499
20.14,-2.91,-0.94,2.48,74.36,41537
20.14,-2.89,-0.94,2.39,74.54,41572
