voltage,current,airspeed,throttle, ms
314,0,556,983,147209
314,0,556,989,147245
314,0,556,984,147280
314,0,556,983,147316
314,0,556,983,147352
314,0,556,983,147388
314,0,556,984,147425
314,0,556,984,147461
314,0,556,984,147496
314,0,556,983,147532
314,0,556,984,147568
314,0,556,984,147604
314,0,556,984,147641
314,0,556,983,147677
314,0,556,984,147713
314,0,556,983,147748
314,0,556,984,147784
314,0,557,983,147820
314,0,556,983,147857
314,0,556,984,147893
314,0,556,983,147929
314,0,556,983,147964
314,0,556,984,148000
314,0,556,984,148036
314,0,556,984,148073
314,0,556,983,148109
314,0,557,984,148145
314,0,556,983,148180
314,0,556,984,148216
314,0,556,983,148252
314,0,556,983,148289
314,0,556,983,148325
314,0,556,983,148361
314,0,557,983,148397
314,0,556,984,148432
314,0,556,983,148468
314,0,556,984,148505
314,0,556,983,148541
314,0,557,983,148577
314,0,556,983,148613
314,0,556,983,148648
314,0,556,983,148684
314,0,556,984,148720
314,0,556,984,148757
314,0,556,990,148793
314,0,556,983,148829
314,0,556,983,148865
314,0,556,983,148900
314,0,556,983,148936
314,0,556,984,148973
314,0,556,988,149009
314,0,556,984,149045
314,0,556,984,149081
314,0,556,983,149116
314,0,556,984,149152
314,0,556,984,149189
314,0,557,984,149225
314,0,557,983,149261
314,0,556,983,149297
314,0,556,984,149332
314,0,556,983,149368
314,0,556,983,149405
314,0,556,983,149441
314,0,556,983,149477
314,0,556,983,149513
314,0,556,984,149549
314,0,556,983,149584
314,0,556,984,149621
314,0,556,983,149657
314,0,556,983,149693
314,0,556,984,149729
314,0,556,984,149765
314,0,556,983,149800
314,0,556,983,149837
314,0,556,983,149873
314,0,556,984,149909
314,0,556,984,149945
314,0,556,983,149981
314,0,556,983,150017
314,0,556,984,150053
314,0,556,983,150089
314,0,556,983,150125
314,0,556,983,150161
314,0,556,983,150197
314,0,556,983,150233
314,0,556,983,150269
314,0,557,984,150305
314,0,556,988,150341
314,0,556,984,150377
314,0,557,984,150413
314,0,556,984,150449
314,0,556,984,150484
314,0,556,984,150521
314,0,556,990,150557
314,0,555,984,150593
314,0,556,983,150629
314,0,556,983,150665
314,0,556,983,150701
314,0,556,983,150737
314,0,556,983,150773
314,0,556,983,150809
314,0,556,983,150845
314,0,556,984,150881
314,0,556,984,150917
314,0,556,983,150953
314,0,556,983,150989
314,0,556,983,151025
314,0,556,983,151061
314,0,556,984,151097
314,0,556,983,151133
314,0,556,984,151170
314,0,556,983,151205
314,0,556,984,151241
314,0,556,984,151277
314,0,556,983,151313
314,0,557,983,151349
315,0,556,983,151386
314,0,556,983,151421
314,0,556,984,151457
314,0,557,983,151493
314,0,556,983,151529
314,0,556,983,151565
314,0,556,983,151602
314,0,556,984,151638
314,0,556,983,151673
314,0,556,984,151709
314,0,556,984,151745
314,0,556,984,151781
315,0,556,984,151818
314,0,556,984,151854
315,0,556,984,151889
314,0,556,984,151925
314,0,556,983,151961
314,0,556,983,151997
314,0,556,984,152033
314,0,556,983,152070
314,0,556,989,152105
314,0,556,983,152141
315,0,556,983,152177
315,0,556,984,152213
314,0,556,983,152249
315,0,556,983,152286
314,0,556,984,152322
315,0,556,983,152357
314,0,556,983,152393
314,0,556,984,152429
315,0,556,984,152465
315,0,556,983,152502
315,0,556,984,152538
315,0,556,983,152573
315,0,556,983,152609
314,0,556,983,152645
315,0,556,984,152681
315,0,556,983,152718
315,0,556,984,152754
315,0,556,983,152790
315,0,556,983,152825
314,0,556,983,152861
315,0,556,983,152897
315,0,556,983,152934
315,0,556,983,152970
315,0,557,984,153006
315,0,556,983,153041
315,0,556,983,153077
314,0,556,983,153113
314,0,556,984,153150
315,0,556,984,153186
315,0,556,984,153222
315,0,556,983,153257
315,0,556,984,153293
315,0,556,983,153329
315,0,556,983,153366
315,0,556,983,153402
315,0,556,984,153438
315,0,556,983,153474
315,0,556,983,153509
315,0,556,983,153545
315,0,556,983,153582
315,0,556,983,153618
315,0,556,990,153654
315,0,557,983,153690
315,0,556,984,153725
315,0,556,984,153761
315,0,555,983,153797
315,0,556,983,153834
315,0,556,989,153870
315,0,556,983,153906
315,0,556,983,153942
315,0,556,983,153977
315,0,556,984,154013
315,0,556,983,154050
314,0,556,984,154086
315,0,556,983,154122
315,0,556,984,154158
315,0,556,983,154193
315,0,556,983,154229
315,0,555,984,154266
315,0,556,983,154302
315,0,556,983,154338
315,0,556,984,154374
315,0,556,984,154409
315,0,556,984,154445
315,0,556,983,154482
315,0,556,984,154518
315,0,556,984,154554
315,0,556,983,154590
315,0,556,984,154626
315,0,557,983,154661
315,0,556,983,154698
315,0,556,983,154734
315,0,556,983,154770
315,0,555,983,154806
315,0,556,984,154842
315,0,556,983,154877
315,0,556,983,154914
315,0,556,984,154950
315,0,556,983,154986
315,0,556,984,155022
315,0,556,983,155058
315,0,556,983,155094
315,0,557,983,155130
315,0,556,983,155166
315,0,556,984,155202
315,0,556,984,155238
315,0,556,984,155274
315,0,556,983,155310
315,0,556,983,155345
315,0,556,984,155382
315,0,556,990,155418
315,0,555,983,155454
315,0,556,983,155490
315,0,556,983,155526
315,0,556,983,155561
315,0,556,983,155598
315,0,556,984,155634
315,0,556,983,155670
315,0,556,983,155706
315,0,556,983,155742
315,0,556,983,155778
315,0,556,983,155814
315,0,556,983,155850
315,0,556,984,155886
315,0,556,983,155922
315,0,556,984,155958
315,0,556,984,155994
315,0,557,984,156030
315,0,556,983,156066
315,0,556,983,156102
315,0,556,983,156138
315,0,556,984,156174
315,0,556,984,156210
315,0,556,983,156247
315,0,556,984,156282
315,0,556,983,156318
315,0,557,984,156354
315,0,556,983,156390
315,0,556,983,156426
315,0,556,983,156463
315,0,556,983,156498
315,0,556,984,156534
315,0,556,983,156570
315,0,556,984,156606
315,0,555,984,156642
315,0,556,983,156679
315,0,556,984,156715
315,0,556,983,156750
315,0,556,983,156786
315,0,556,983,156822
315,0,556,983,156858
315,0,556,984,156895
315,0,556,983,156931
315,0,556,990,156966
315,0,556,983,157002
315,0,556,983,157038
315,0,556,984,157074
315,0,556,984,157110
315,0,557,984,157147
315,0,556,988,157182
315,0,556,983,157218
315,0,556,983,157254
315,0,556,984,157290
315,0,556,983,157326
315,0,556,984,157363
315,0,556,983,157399
315,0,556,984,157434
315,0,556,983,157470
315,0,555,984,157506
315,0,556,984,157542
315,0,556,984,157579
315,0,556,983,157615
315,0,556,983,157650
315,0,556,983,157686
315,0,556,984,157722
315,0,556,984,157758
315,0,557,983,157795
315,0,556,983,157831
315,0,556,983,157867
315,0,556,984,157902
315,0,557,983,157938
315,0,556,983,157974
315,0,556,983,158011
315,0,556,983,158047
315,0,556,983,158083
315,0,557,983,158118
315,0,556,984,158154
315,0,556,984,158190
315,0,556,983,158227
315,0,556,983,158263
315,0,556,983,158299
315,0,555,984,158334
315,0,556,984,158370
315,0,556,983,158406
315,0,556,983,158443
315,0,556,984,158479
315,0,556,989,158515
315,0,556,984,158551
315,0,556,984,158586
315,0,556,983,158622
315,0,556,984,158658
315,0,556,984,158695
315,0,556,990,158731
315,0,556,984,158767
315,0,556,983,158802
315,0,556,984,158838
315,0,556,983,158874
315,0,556,984,158911
315,0,556,983,158947
315,0,555,983,158983
315,0,556,983,159019
315,0,556,984,159054
315,0,556,984,159090
315,0,556,983,159127
315,0,556,983,159163
315,0,556,983,159199
315,0,555,984,159235
315,0,556,983,159270
315,0,556,983,159306
315,0,556,983,159343
315,0,556,983,159379
315,0,556,983,159415
315,0,556,983,159451
315,0,556,984,159486
315,0,556,983,159522
315,0,556,984,159559
315,0,556,984,159595
315,0,556,984,159631
315,0,556,984,159667
315,0,556,983,159703
315,0,556,983,159738
315,0,556,984,159775
315,0,556,984,159811
315,0,556,984,159847
315,0,556,983,159883
315,0,556,983,159919
315,0,556,983,159954
315,0,556,983,159991
315,0,556,983,160027
315,0,556,983,160063
315,0,556,983,160099
315,0,556,983,160135
315,0,556,983,160171
315,0,556,983,160206
315,0,556,983,160243
315,0,556,989,160279
315,0,556,984,160315
315,0,556,984,160351
315,0,556,983,160387
315,0,556,984,160422
315,0,556,984,160459
315,0,556,983,160495
315,0,556,984,160531
315,0,556,984,160567
315,0,556,983,160603
315,0,556,983,160638
315,0,556,983,160675
315,0,556,983,160711
315,0,556,983,160747
315,0,556,984,160783
315,0,556,983,160819
315,0,556,983,160855
315,0,555,983,160891
315,0,556,984,160927
315,0,556,983,160963
315,0,556,983,160999
315,0,556,984,161035
315,0,556,983,161071
315,0,556,984,161107
315,0,556,983,161143
315,0,556,983,161179
315,0,556,984,161215
315,0,556,984,161251
315,0,556,984,161287
315,0,556,983,161324
315,0,556,983,161359
315,0,556,983,161395
315,0,557,984,161431
315,0,556,983,161467
315,0,556,983,161503
315,0,556,984,161540
315,0,556,984,161575
315,0,557,984,161611
315,0,556,983,161647
315,0,556,983,161683
315,0,556,983,161719
315,0,556,984,161756
315,0,556,983,161792
315,0,556,989,161827
315,0,557,984,161863
315,0,556,984,161899
315,0,556,984,161935
315,0,556,984,161971
315,0,556,984,162008
315,0,556,987,162043
315,0,556,984,162079
315,0,556,984,162115
315,0,556,983,162151
315,0,556,984,162187
315,0,556,984,162224
315,0,556,983,162259
315,0,556,983,162295
315,0,556,984,162331
315,0,556,984,162367
315,0,556,984,162403
315,0,556,984,162440
315,0,556,983,162476
315,0,556,984,162511
315,0,556,984,162547
315,0,556,984,162583
315,0,556,983,162619
315,0,556,984,162656
315,0,556,984,162692
315,0,556,983,162727
315,0,556,983,162763
315,0,556,983,162799
315,0,556,983,162835
315,0,556,984,162872
315,0,556,984,162908
315,0,556,983,162944
315,0,556,983,162979
315,0,556,983,163015
315,0,556,984,163051
315,0,556,983,163088
315,0,556,983,163124
315,0,556,983,163160
315,0,556,983,163195
315,0,556,984,163231
315,0,556,983,163267
315,0,556,983,163304
315,0,556,984,163340
315,0,556,990,163376
315,0,556,984,163411
315,0,556,983,163447
315,0,556,983,163483
315,0,556,983,163519
315,0,556,984,163556
315,0,556,989,163592
315,0,556,983,163628
315,0,556,983,163663
315,0,556,983,163699
315,0,556,983,163735
315,0,556,983,163772
315,0,556,983,163808
315,0,556,983,163844
315,0,556,983,163879
315,0,556,983,163915
315,0,556,983,163951
315,0,556,983,163988
315,0,556,984,164024
315,0,556,984,164167
315,0,556,983,164312
315,0,556,983,164347
315,0,556,984,164383
315,0,556,984,164420
315,0,556,983,164456
315,0,556,983,164492
315,0,556,983,164528
315,0,556,984,164563
315,0,556,984,164599
315,0,556,983,164636
315,0,556,983,164672
315,0,556,983,164708
315,0,556,984,164744
315,0,556,984,164780
315,0,556,983,164815
315,0,556,983,164852
315,0,556,984,164888
315,0,556,989,164924
315,0,556,984,164960
315,0,556,983,164996
315,0,556,983,165031
315,0,556,984,165067
315,0,556,984,165104
315,0,556,989,165140
315,0,557,984,165176
315,0,556,983,165212
315,0,556,984,165248
315,0,556,983,165283
315,0,556,983,165320
315,0,556,983,165356
315,0,556,984,165392
315,0,556,983,165428
315,0,556,983,165464
315,0,556,983,165499
315,0,556,983,165536
315,0,556,984,165572
315,0,556,983,165608
315,0,556,984,165644
315,0,556,984,165680
315,0,556,983,165715
315,0,556,983,165752
315,0,556,983,165788
315,0,556,983,165824
315,0,556,983,165860
315,0,556,983,165896
315,0,556,984,165932
315,0,556,984,165968
315,0,556,983,166004
315,0,557,983,166040
315,0,556,983,166076
315,0,556,983,166112
315,0,556,984,166148
315,0,556,984,166184
315,0,557,983,166220
315,0,556,983,166256
315,0,556,984,166292
315,0,556,983,166328
315,0,556,984,166364
315,0,556,983,166401
315,0,556,984,166436
315,0,556,985,166472
315,0,556,983,166508
315,0,556,1033,166544
315,0,556,1033,166580
315,0,556,1035,166617
315,0,556,1035,166652
315,0,556,1036,166688
315,0,556,1036,166724
315,0,556,1036,166760
315,0,556,1037,166796
315,0,556,1037,166833
315,0,556,1037,166868
315,0,556,1031,166904
315,0,556,1037,166940
315,0,556,1037,166976
315,0,556,1037,167012
315,0,556,1037,167049
315,0,556,1036,167085
315,0,556,1036,167120
315,0,556,1037,167156
315,0,556,1037,167192
315,0,557,1037,167228
315,0,557,1037,167264
315,0,556,1037,167301
315,0,556,1037,167336
315,0,556,1038,167372
315,0,556,1038,167408
315,0,556,1038,167444
315,0,556,1038,167480
315,0,556,1038,167517
315,0,556,1052,167553
315,0,557,1098,167588
315,0,556,1108,167624
315,0,556,1108,167660
315,0,556,1108,167697
315,0,556,1118,167733
315,0,556,1166,167769
315,0,556,1201,167804
315,0,556,1211,167840
315,0,556,1212,167876
315,0,556,1212,167913
315,0,556,1213,167949
315,0,556,1221,167985
315,0,556,1239,168020
315,0,556,1240,168056
315,0,556,1241,168092
315,0,556,1243,168129
315,0,556,1243,168165
315,0,556,1238,168201
315,0,556,1245,168237
315,0,556,1245,168272
315,0,556,1246,168308
315,0,556,1245,168345
315,0,556,1245,168381
315,0,556,1240,168417
315,0,556,1246,168453
315,0,556,1246,168488
315,0,556,1246,168524
315,0,556,1246,168561
315,0,557,1246,168597
315,0,556,1240,168633
315,0,556,1240,168669
315,0,556,1247,168705
315,0,556,1246,168740
315,0,556,1246,168777
315,0,556,1246,168813
315,0,557,1240,168849
315,0,556,1266,168885
315,0,557,1286,168921
315,0,556,1319,168956
315,0,556,1321,168993
315,0,556,1321,169029
315,0,556,1317,169065
315,0,557,1317,169101
315,0,556,1354,169137
315,0,557,1373,169172
315,0,556,1373,169209
315,0,556,1375,169245
315,0,556,1369,169281
315,0,556,1369,169317
315,0,556,1375,169353
315,0,557,1375,169389
315,0,556,1375,169425
315,0,556,1374,169461
315,0,556,1368,169497
315,0,556,1369,169533
315,0,556,1375,169569
315,0,556,1375,169605
315,0,555,1375,169641
315,0,556,1375,169677
315,0,555,1369,169713
315,0,556,1369,169749
315,0,556,1375,169785
315,0,556,1375,169821
315,0,556,1375,169858
315,0,556,1375,169893
315,0,556,1369,169929
315,0,556,1369,169965
315,0,556,1375,170001
315,0,556,1375,170037
315,0,556,1375,170074
315,0,556,1375,170109
315,0,557,1369,170145
315,0,556,1368,170181
315,0,556,1369,170217
315,0,556,1375,170253
315,0,556,1375,170289
315,0,556,1375,170326
315,0,557,1375,170361
315,0,556,1369,170397
315,0,556,1369,170433
315,0,556,1375,170469
315,0,556,1375,170505
315,0,556,1375,170542
315,0,556,1375,170577
315,0,556,1369,170613
315,0,556,1369,170649
315,0,556,1375,170685
315,0,556,1375,170721
315,0,556,1375,170758
315,0,556,1375,170793
315,0,556,1369,170829
315,0,556,1369,170865
315,0,556,1375,170901
315,0,556,1375,170937
315,0,556,1375,170974
315,0,556,1375,171010
315,0,555,1369,171045
315,0,556,1369,171081
315,0,556,1375,171117
315,0,556,1375,171153
315,0,556,1375,171190
315,0,556,1375,171226
315,0,556,1369,171261
315,0,556,1369,171297
315,0,556,1375,171333
315,0,556,1375,171369
315,0,555,1375,171406
315,0,556,1375,171442
315,0,556,1369,171478
315,0,556,1369,171513
315,0,556,1375,171549
315,0,556,1375,171585
315,0,556,1375,171622
315,0,556,1375,171658
315,0,556,1369,171694
315,0,557,1369,171729
315,0,557,1369,171765
315,0,556,1375,171801
315,0,556,1375,171837
315,0,556,1375,171874
315,0,556,1375,171910
315,0,556,1369,171945
315,0,556,1369,171981
315,0,556,1375,172017
315,0,557,1375,172053
315,0,556,1374,172090
315,0,556,1375,172126
315,0,556,1369,172162
315,0,556,1369,172197
315,0,556,1375,172233
315,0,556,1375,172269
315,0,556,1375,172306
315,0,556,1375,172342
315,0,557,1369,172378
315,0,556,1369,172413
315,0,556,1375,172449
315,0,556,1375,172485
315,0,556,1375,172522
315,0,556,1375,172558
315,0,556,1369,172594
315,0,556,1368,172630
315,0,556,1375,172665
315,0,556,1375,172701
315,0,556,1375,172738
315,0,556,1375,172774
315,0,556,1369,172810
315,0,556,1369,172846
315,0,556,1375,172881
315,0,556,1375,172917
315,0,556,1375,172954
315,0,556,1375,172990
315,0,555,1369,173026
315,0,556,1369,173062
315,0,556,1375,173097
315,0,555,1375,173133
315,0,556,1375,173170
315,0,556,1375,173206
315,0,556,1369,173242
315,0,556,1369,173278
315,0,556,1369,173314
315,0,556,1375,173349
315,0,556,1375,173386
315,0,556,1375,173422
315,0,556,1375,173458
315,0,556,1369,173494
315,0,556,1369,173530
315,0,556,1375,173565
315,0,556,1375,173601
315,0,556,1375,173638
315,0,556,1375,173674
315,0,556,1369,173710
315,0,556,1369,173746
315,0,556,1374,173782
315,0,556,1375,173817
315,0,556,1375,173854
315,0,556,1375,173890
315,0,556,1369,173926
315,0,556,1369,173962
315,0,556,1375,173998
315,0,556,1375,174033
315,0,557,1375,174070
315,0,556,1375,174106
315,0,556,1369,174142
315,0,556,1369,174178
315,0,556,1375,174214
315,0,556,1375,174249
315,0,556,1375,174286
315,0,556,1375,174322
315,0,556,1369,174358
315,0,556,1369,174394
315,0,556,1375,174430
315,0,556,1375,174466
315,0,556,1375,174502
315,0,556,1375,174538
315,0,556,1369,174574
315,0,556,1369,174610
315,0,556,1375,174646
315,0,556,1375,174682
315,0,556,1375,174718
315,0,556,1375,174754
315,0,556,1369,174790
315,0,556,1369,174826
315,0,556,1369,174862
315,0,556,1375,174898
315,0,556,1374,174935
315,0,556,1375,174970
315,0,556,1375,175006
315,0,556,1369,175042
315,0,556,1369,175078
315,0,556,1375,175114
315,0,556,1375,175150
315,0,556,1375,175186
315,0,557,1375,175222
315,0,556,1369,175258
315,0,556,1369,175294
315,0,556,1375,175330
315,0,556,1375,175366
315,0,556,1375,175403
315,0,556,1375,175438
315,0,555,1369,175474
315,0,556,1369,175510
315,0,556,1375,175546
315,0,556,1375,175582
315,0,556,1375,175619
315,0,556,1375,175654
315,0,556,1369,175690
315,0,556,1369,175726
315,0,556,1375,175762
315,0,556,1375,175798
315,0,556,1375,175835
315,0,556,1375,175870
315,0,556,1368,175906
315,0,556,1369,175942
315,0,556,1375,175978
315,0,556,1375,176014
315,0,556,1375,176051
315,0,556,1375,176087
315,0,557,1369,176122
315,0,556,1369,176158
315,0,556,1375,176194
315,0,555,1375,176230
315,0,556,1375,176267
315,0,556,1375,176303
315,0,556,1369,176338
315,0,556,1369,176374
315,0,556,1375,176410
315,0,556,1375,176446
315,0,556,1375,176483
315,0,556,1375,176519
315,0,556,1372,176555
315,0,556,1369,176590
315,0,556,1369,176626
315,0,557,1375,176662
315,0,556,1375,176698
315,0,556,1375,176735
315,0,556,1375,176771
315,0,556,1369,176806
315,0,556,1369,176842
315,0,556,1375,176878
315,0,556,1375,176914
315,0,556,1375,176951
315,0,556,1375,176987
315,0,556,1369,177022
315,0,556,1369,177058
315,0,556,1375,177094
315,0,556,1375,177130
315,0,556,1375,177167
315,0,556,1375,177203
315,0,556,1391,177239
315,0,556,1421,177274
315,0,556,1456,177310
315,0,556,1472,177347
315,0,557,1496,177383
315,0,556,1490,177419
315,0,556,1490,177455
315,0,557,1490,177490
315,0,556,1496,177526
315,0,555,1496,177563
315,0,556,1497,177599
315,0,556,1492,177635
315,0,556,1490,177671
315,0,556,1490,177707
315,0,556,1498,177742
315,0,556,1496,177778
315,0,556,1496,177815
315,0,556,1496,177851
315,0,556,1490,177887
315,0,556,1490,177923
315,0,556,1497,177958
315,0,556,1496,177994
315,0,556,1498,178031
315,0,556,1497,178067
315,0,556,1492,178103
315,0,556,1490,178139
315,0,556,1491,178174
315,0,556,1496,178210
315,0,556,1496,178247
315,0,556,1496,178283
315,0,556,1490,178319
315,0,556,1490,178355
315,0,556,1490,178391
315,0,556,1496,178426
315,0,556,1497,178463
315,0,556,1496,178499
315,0,557,1490,178535
315,0,556,1492,178571
315,0,557,1490,178607
315,0,556,1496,178642
315,0,556,1496,178679
315,0,556,1496,178715
315,0,556,1490,178751
315,0,556,1490,178787
315,0,556,1491,178823
315,0,556,1496,178859
315,0,556,1498,178895
315,0,556,1497,178931
315,0,556,1492,178967
315,0,556,1492,179003
315,0,556,1491,179039
315,0,556,1498,179075
315,0,556,1497,179111
315,0,556,1499,179147
315,0,556,1494,179183
315,0,556,1496,179219
315,0,557,1496,179255
315,0,556,1516,179291
315,0,556,1524,179328
315,0,556,1524,179363
315,0,556,1518,179399
315,0,556,1518,179435
315,0,556,1518,179471
315,0,556,1524,179507
315,0,556,1524,179544
315,0,556,1525,179579
315,0,556,1526,179615
315,0,556,1521,179651
315,0,556,1530,179687
315,0,556,1538,179723
315,0,556,1545,179759
315,0,556,1561,179795
315,0,556,1556,179831
315,0,557,1556,179867
315,0,557,1557,179903
315,0,556,1557,179939
315,0,556,1563,179975
315,0,556,1563,180012
315,0,556,1576,180047
315,0,556,1574,180083
315,0,556,1575,180119
315,0,556,1576,180155
315,0,556,1582,180191
315,0,556,1583,180228
315,0,556,1584,180263
315,0,556,1578,180299
315,0,556,1590,180335
315,0,555,1591,180371
315,0,556,1604,180407
315,0,556,1605,180444
315,0,556,1605,180480
315,0,556,1599,180515
315,0,556,1600,180551
315,0,556,1599,180587
315,0,556,1606,180623
315,0,556,1606,180660
315,0,556,1606,180696
315,0,556,1600,180731
315,0,556,1600,180767
315,0,556,1600,180803
315,0,556,1606,180839
315,0,556,1606,180876
315,0,557,1606,180912
315,0,556,1600,180947
315,0,556,1601,180983
315,0,557,1600,181019
315,0,556,1606,181055
315,0,556,1606,181092
315,0,556,1606,181128
315,0,556,1600,181164
315,0,556,1600,181199
315,0,556,1600,181235
315,0,556,1600,181271
315,0,556,1606,181308
315,0,556,1606,181344
315,0,556,1600,181380
315,0,556,1600,181415
315,0,556,1600,181451
315,0,556,1600,181487
315,0,556,1606,181524
315,0,556,1606,181560
315,0,556,1600,181596
315,0,556,1600,181632
315,0,556,1600,181667
315,0,556,1600,181703
315,0,556,1607,181740
315,0,556,1615,181776
315,0,556,1610,181812
315,0,556,1610,181848
310,0,557,1610,181883
304,0,556,1611,181919
298,0,556,1617,181956
291,0,556,1618,181992
284,0,556,1618,182028
278,0,556,1612,182064
272,0,556,1612,182099
265,0,556,1612,182135
258,0,556,1618,182171
251,0,557,1618,182208
212,0,556,1645,182406
204,0,556,1647,182441
196,0,557,1648,182477
188,0,556,1654,182514
180,0,556,1655,182550
173,0,556,1649,182586
164,0,556,1649,182622
155,0,556,1649,182658
145,0,556,1649,182693
135,0,556,1655,182730
126,0,556,1656,182766
115,0,556,1650,182802
105,0,555,1650,182838
92,0,556,1650,182874
78,0,556,1650,182909
62,0,557,1656,182946
48,0,556,1656,182982
36,0,556,1650,183018
32,0,556,1650,183054
31,0,556,1650,183090
31,0,556,1650,183126
30,0,556,1656,183161
30,0,556,1656,183198
28,0,556,1656,183234
28,0,556,1650,183270
29,0,556,1650,183306
29,0,556,1650,183342
29,0,556,1656,183377
29,0,556,1656,183414
29,0,556,1656,183450
29,0,556,1650,183486
29,0,556,1650,183522
29,0,556,1650,183558
29,0,557,1650,183593
29,0,555,1657,183630
29,0,555,1656,183666
28,0,555,1650,183702
28,0,556,1650,183738
28,0,556,1650,183774
28,0,556,1650,183810
28,0,556,1657,183846
28,0,556,1656,183882
28,0,556,1650,183918
28,0,556,1650,183954
28,0,556,1650,183990
28,0,556,1650,184026
28,0,556,1656,184062
28,0,557,1656,184098
28,0,556,1650,184134
27,0,556,1650,184170
27,0,556,1650,184206
27,0,556,1650,184242
27,0,556,1656,184279
27,0,556,1656,184314
27,0,557,1650,184350
27,0,556,1650,184386
27,0,556,1650,184422
26,0,556,1650,184458
26,0,556,1656,184495
26,0,556,1656,184530
25,0,555,1651,184566
25,0,556,1650,184602
25,0,556,1650,184638
24,0,556,1650,184674
24,0,556,1656,184711
24,0,556,1656,184747
24,0,556,1657,184782
24,0,556,1650,184818
24,0,556,1650,184854
24,0,556,1650,184890
23,0,556,1656,184926
23,0,557,1656,184963
23,0,556,1656,184998
23,0,556,1650,185034
23,0,556,1650,185070
23,0,556,1650,185106
23,0,556,1639,185142
23,0,556,1634,185179
22,0,556,1594,185214
22,0,556,1556,185250
22,0,556,1532,185286
22,0,556,1513,185322
22,0,556,1463,185358
22,0,556,1448,185394
22,0,556,1425,185431
22,0,556,1356,185466
22,0,556,1295,185502
22,0,556,1146,185538
22,0,556,996,185574
21,0,556,983,185610
21,0,556,983,185646
21,0,556,983,185681
21,0,556,983,185717
21,0,556,983,185754
21,0,556,984,185790
21,0,556,984,185826
21,0,556,983,185862
21,0,556,983,185897
21,0,556,984,185933
21,0,556,984,185970
21,0,556,984,186006
21,0,556,984,186042
20,0,556,983,186078
20,0,556,983,186114
20,0,556,983,186149
20,0,556,983,186186
20,0,556,983,186222
20,0,556,984,186258
20,0,556,983,186294
20,0,555,984,186330
20,0,556,983,186365
20,0,556,984,186402
20,0,556,984,186438
20,0,556,990,186474
20,0,556,983,186510
20,0,556,984,186546
20,0,556,983,186582
19,0,556,984,186617
19,0,556,983,186654
19,0,556,989,186690
19,0,556,984,186726
19,0,556,984,186762
19,0,557,983,186798
19,0,556,983,186833
19,0,556,983,186870
19,0,557,984,186906
19,0,556,983,186942
19,0,556,984,186978
19,0,556,983,187014
19,0,555,984,187049
19,0,556,984,187086
19,0,556,983,187122
18,0,556,984,187158
18,0,556,984,187194
18,0,556,983,187230
18,0,556,983,187266
18,0,556,983,187302
18,0,556,983,187338
18,0,557,983,187374
18,0,556,983,187410
18,0,556,983,187446
18,0,556,983,187482
18,0,556,983,187518
18,0,556,983,187554
18,0,556,983,187590
18,0,556,983,187626
18,0,556,983,187662
18,0,556,984,187698
17,1,556,983,187735
17,2,557,983,187770
17,2,556,984,187806
17,3,556,983,187842
17,4,556,983,187878
17,5,556,983,187914
17,6,556,984,187951
17,7,557,984,187986
17,9,556,990,188022
17,11,556,984,188058
17,13,556,983,188094
17,15,556,984,188130
17,18,556,983,188166
17,20,556,983,188203
17,24,556,989,188238
17,27,555,983,188274
16,31,556,983,188310
17,36,556,984,188346
16,41,556,984,188382
16,46,556,984,188419
16,51,556,983,188454
16,58,556,983,188490
16,63,556,983,188526
16,69,556,984,188562
16,74,556,984,188598
16,79,555,984,188635
16,83,556,983,188670
16,86,556,983,188706
16,89,556,984,188742
16,92,556,984,188778
16,95,556,983,188814
16,97,556,983,188851
16,99,556,983,188887
15,101,556,983,188922
16,103,556,984,188958
15,104,556,984,188994
15,105,556,984,189030
15,106,556,983,189067
15,107,556,983,189103
15,108,556,983,189138
15,109,556,984,189174
15,109,556,984,189210
15,109,556,983,189246
15,110,556,984,189283
15,110,556,983,189319
15,110,556,983,189355
15,110,556,983,189390
15,110,556,983,189426
15,110,557,983,189462
15,110,556,984,189499
15,110,556,983,189535
15,110,556,988,189571
15,110,556,983,189606
15,109,556,983,189642
14,109,556,983,189678
14,109,556,984,189714
14,109,556,983,189751
14,108,555,990,189787
14,108,556,983,189822
14,107,556,983,189858
14,107,556,984,189894
14,107,556,984,189930
14,106,556,983,189967
14,106,556,984,190003
14,106,557,984,190039
14,105,556,984,190074
14,105,556,984,190110
14,104,556,984,190146
14,104,556,984,190183
14,103,556,983,190219
14,103,556,984,190255
14,103,556,983,190290
14,102,556,983,190326
14,102,556,983,190362
14,101,556,983,190399
13,101,556,983,190435
13,100,556,983,190471
13,100,556,983,190507
13,99,556,984,190542
13,99,556,983,190578
13,98,556,983,190615
13,98,557,983,190651
13,97,556,983,190687
13,97,556,984,190723
13,97,556,983,190758
13,96,556,983,190794
13,96,556,984,190831
13,95,556,983,190867
13,95,556,983,190903
13,94,556,983,190939
13,94,556,984,190974
13,93,556,983,191010
13,93,556,983,191047
13,92,557,983,191083
13,92,557,983,191119
13,91,556,983,191155
13,91,556,983,191191
13,90,556,983,191226
13,90,557,984,191262
13,90,556,984,191299
12,89,557,989,191335
12,89,556,984,191371
12,88,556,984,191407
12,88,556,984,191442
12,87,556,984,191478
12,87,556,983,191515
12,86,556,984,191551
12,86,556,983,191587
